instant,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,month
3714,2011-06-08,2,0,6,15,0,3,1,1,0.92,0.8788,0.4,0.1642,28,100,128.0,2,0,6,0,3,1,1,0.775833,0.727279,0.622083,0.136817,676,3725,4401.0,2011-06
3715,2011-06-08,2,0,6,16,0,3,1,1,0.92,0.8788,0.4,0.2239,34,199,233.0,2,0,6,0,3,1,1,0.775833,0.727279,0.622083,0.136817,676,3725,4401.0,2011-06
3716,2011-06-08,2,0,6,17,0,3,1,1,0.92,0.8485,0.35,0.2239,80,426,506.0,2,0,6,0,3,1,1,0.775833,0.727279,0.622083,0.136817,676,3725,4401.0,2011-06
3717,2011-06-08,2,0,6,18,0,3,1,1,0.9,0.8182,0.37,0.2239,61,398,459.0,2,0,6,0,3,1,1,0.775833,0.727279,0.622083,0.136817,676,3725,4401.0,2011-06
3718,2011-06-08,2,0,6,19,0,3,1,1,0.82,0.803,0.59,0.1343,61,323,384.0,2,0,6,0,3,1,1,0.775833,0.727279,0.622083,0.136817,676,3725,4401.0,2011-06
3719,2011-06-08,2,0,6,20,0,3,1,1,0.8,0.7879,0.63,0.1343,55,225,280.0,2,0,6,0,3,1,1,0.775833,0.727279,0.622083,0.136817,676,3725,4401.0,2011-06
3720,2011-06-08,2,0,6,21,0,3,1,1,0.8,0.803,0.66,0.1343,34,168,202.0,2,0,6,0,3,1,1,0.775833,0.727279,0.622083,0.136817,676,3725,4401.0,2011-06
3721,2011-06-08,2,0,6,22,0,3,1,1,0.76,0.7424,0.75,0.1642,37,139,176.0,2,0,6,0,3,1,1,0.775833,0.727279,0.622083,0.136817,676,3725,4401.0,2011-06
3722,2011-06-08,2,0,6,23,0,3,1,1,0.76,0.7424,0.75,0.194,18,98,116.0,2,0,6,0,3,1,1,0.775833,0.727279,0.622083,0.136817,676,3725,4401.0,2011-06
3723,2011-06-09,2,0,6,0,0,4,1,2,0.74,0.7121,0.79,0.1343,7,40,47.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3724,2011-06-09,2,0,6,1,0,4,1,1,0.74,0.7121,0.79,0.1045,3,13,16.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3725,2011-06-09,2,0,6,2,0,4,1,2,0.72,0.7121,0.84,0.1642,0,6,6.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3726,2011-06-09,2,0,6,3,0,4,1,2,0.72,0.7121,0.84,0.1045,0,2,2.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3727,2011-06-09,2,0,6,4,0,4,1,2,0.72,0.697,0.79,0.0896,2,4,6.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3728,2011-06-09,2,0,6,5,0,4,1,2,0.7,0.6667,0.84,0.0,1,19,20.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3729,2011-06-09,2,0,6,6,0,4,1,2,0.72,0.7121,0.84,0.0896,13,105,118.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3730,2011-06-09,2,0,6,7,0,4,1,2,0.72,0.697,0.79,0.1343,31,283,314.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3731,2011-06-09,2,0,6,8,0,4,1,2,0.76,0.7273,0.7,0.1045,32,400,432.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3732,2011-06-09,2,0,6,9,0,4,1,1,0.84,0.7879,0.49,0.0,20,148,168.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3733,2011-06-09,2,0,6,10,0,4,1,1,0.86,0.8182,0.5,0.2836,20,74,94.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3734,2011-06-09,2,0,6,11,0,4,1,1,0.9,0.8485,0.42,0.2239,36,82,118.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3735,2011-06-09,2,0,6,12,0,4,1,1,0.92,0.8485,0.35,0.194,40,100,140.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3736,2011-06-09,2,0,6,13,0,4,1,1,0.9,0.8182,0.37,0.0896,18,118,136.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3737,2011-06-09,2,0,6,14,0,4,1,1,0.92,0.8788,0.4,0.194,25,93,118.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3738,2011-06-09,2,0,6,15,0,4,1,1,0.94,0.8333,0.31,0.1642,18,86,104.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3739,2011-06-09,2,0,6,16,0,4,1,1,0.92,0.8333,0.33,0.1343,30,170,200.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3740,2011-06-09,2,0,6,17,0,4,1,1,0.9,0.8182,0.37,0.2537,54,355,409.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3741,2011-06-09,2,0,6,18,0,4,1,1,0.88,0.803,0.39,0.2836,52,414,466.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3742,2011-06-09,2,0,6,19,0,4,1,2,0.84,0.7424,0.39,0.3284,55,271,326.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3743,2011-06-09,2,0,6,20,0,4,1,2,0.8,0.7273,0.43,0.194,40,214,254.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3744,2011-06-09,2,0,6,21,0,4,1,3,0.76,0.697,0.52,0.0,29,142,171.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3745,2011-06-09,2,0,6,22,0,4,1,2,0.74,0.6818,0.58,0.1642,22,131,153.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3746,2011-06-09,2,0,6,23,0,4,1,2,0.74,0.697,0.57,0.1642,15,82,97.0,2,0,6,0,4,1,2,0.808333,0.757579,0.568333,0.149883,563,3352,3915.0,2011-06
3747,2011-06-10,2,0,6,0,0,5,1,3,0.7,0.6515,0.65,0.2239,8,61,69.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3748,2011-06-10,2,0,6,1,0,5,1,3,0.7,0.6515,0.65,0.2239,5,18,23.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3749,2011-06-10,2,0,6,2,0,5,1,1,0.68,0.6364,0.69,0.1642,6,7,13.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3750,2011-06-10,2,0,6,3,0,5,1,1,0.68,0.6364,0.69,0.1642,3,3,6.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3751,2011-06-10,2,0,6,4,0,5,1,1,0.66,0.6061,0.78,0.1642,0,4,4.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3752,2011-06-10,2,0,6,5,0,5,1,1,0.66,0.6061,0.78,0.1642,0,28,28.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3753,2011-06-10,2,0,6,6,0,5,1,1,0.66,0.6061,0.78,0.0896,10,94,104.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3754,2011-06-10,2,0,6,7,0,5,1,1,0.72,0.6818,0.66,0.1045,25,242,267.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3755,2011-06-10,2,0,6,8,0,5,1,1,0.74,0.6818,0.58,0.1343,29,423,452.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3756,2011-06-10,2,0,6,9,0,5,1,1,0.76,0.697,0.55,0.0,37,176,213.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3757,2011-06-10,2,0,6,10,0,5,1,1,0.78,0.7121,0.52,0.0,23,88,111.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3758,2011-06-10,2,0,6,11,0,5,1,1,0.82,0.7576,0.46,0.0,46,107,153.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3759,2011-06-10,2,0,6,12,0,5,1,1,0.84,0.7576,0.44,0.1343,40,167,207.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3760,2011-06-10,2,0,6,13,0,5,1,1,0.84,0.7576,0.44,0.1045,40,149,189.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3761,2011-06-10,2,0,6,14,0,5,1,1,0.86,0.7727,0.39,0.0,44,121,165.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3762,2011-06-10,2,0,6,15,0,5,1,1,0.84,0.7576,0.44,0.1045,49,163,212.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3763,2011-06-10,2,0,6,16,0,5,1,1,0.82,0.7879,0.56,0.2985,46,239,285.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3764,2011-06-10,2,0,6,17,0,5,1,1,0.82,0.7727,0.52,0.2239,63,454,517.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3765,2011-06-10,2,0,6,18,0,5,1,1,0.8,0.7727,0.59,0.2239,96,367,463.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3766,2011-06-10,2,0,6,19,0,5,1,1,0.78,0.7424,0.59,0.194,61,245,306.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3767,2011-06-10,2,0,6,20,0,5,1,1,0.76,0.7121,0.62,0.1045,53,197,250.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3768,2011-06-10,2,0,6,21,0,5,1,1,0.76,0.7273,0.66,0.1343,55,163,218.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3769,2011-06-10,2,0,6,22,0,5,1,1,0.72,0.697,0.74,0.2537,40,145,185.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3770,2011-06-10,2,0,6,23,0,5,1,1,0.72,0.697,0.74,0.1642,36,110,146.0,2,0,6,0,5,1,1,0.755,0.703292,0.605,0.140554,815,3771,4586.0,2011-06
3771,2011-06-11,2,0,6,0,0,6,0,1,0.7,0.6667,0.79,0.1343,28,89,117.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3772,2011-06-11,2,0,6,1,0,6,0,1,0.7,0.6667,0.79,0.0896,10,67,77.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3773,2011-06-11,2,0,6,2,0,6,0,1,0.7,0.6667,0.79,0.1045,10,50,60.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3774,2011-06-11,2,0,6,3,0,6,0,1,0.68,0.6364,0.83,0.0896,10,18,28.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3775,2011-06-11,2,0,6,4,0,6,0,1,0.68,0.6364,0.79,0.0896,4,9,13.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3776,2011-06-11,2,0,6,5,0,6,0,1,0.68,0.6364,0.74,0.1343,4,12,16.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3777,2011-06-11,2,0,6,6,0,6,0,1,0.7,0.6515,0.61,0.1343,9,31,40.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3778,2011-06-11,2,0,6,7,0,6,0,1,0.72,0.6667,0.58,0.194,18,50,68.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3779,2011-06-11,2,0,6,8,0,6,0,1,0.74,0.6818,0.58,0.194,32,111,143.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3780,2011-06-11,2,0,6,9,0,6,0,1,0.74,0.6818,0.62,0.1343,59,171,230.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3781,2011-06-11,2,0,6,10,0,6,0,1,0.74,0.6818,0.58,0.1642,91,173,264.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3782,2011-06-11,2,0,6,11,0,6,0,1,0.76,0.7121,0.62,0.1343,110,215,325.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3783,2011-06-11,2,0,6,12,0,6,0,1,0.8,0.7576,0.55,0.2239,112,235,347.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3784,2011-06-11,2,0,6,13,0,6,0,1,0.8,0.7576,0.55,0.194,150,237,387.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3785,2011-06-11,2,0,6,14,0,6,0,1,0.82,0.7727,0.49,0.1045,148,232,380.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3786,2011-06-11,2,0,6,15,0,6,0,1,0.82,0.7727,0.49,0.1045,142,232,374.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3787,2011-06-11,2,0,6,16,0,6,0,2,0.8,0.7273,0.46,0.194,169,225,394.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3788,2011-06-11,2,0,6,17,0,6,0,2,0.74,0.6818,0.58,0.1642,147,190,337.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3789,2011-06-11,2,0,6,18,0,6,0,2,0.72,0.6818,0.62,0.1343,131,155,286.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3790,2011-06-11,2,0,6,19,0,6,0,1,0.7,0.6515,0.65,0.194,97,167,264.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3791,2011-06-11,2,0,6,20,0,6,0,1,0.68,0.6364,0.74,0.2537,95,180,275.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3792,2011-06-11,2,0,6,21,0,6,0,1,0.66,0.6212,0.74,0.2239,76,144,220.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3793,2011-06-11,2,0,6,22,0,6,0,1,0.66,0.6061,0.78,0.2239,53,137,190.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3794,2011-06-11,2,0,6,23,0,6,0,1,0.66,0.6212,0.74,0.1045,24,107,131.0,2,0,6,0,6,0,1,0.725,0.678038,0.654583,0.15485,1729,3237,4966.0,2011-06
3795,2011-06-12,2,0,6,0,0,0,0,1,0.66,0.6061,0.78,0.2239,19,100,119.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3796,2011-06-12,2,0,6,1,0,0,0,1,0.64,0.5758,0.83,0.1045,19,74,93.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3797,2011-06-12,2,0,6,2,0,0,0,1,0.64,0.5758,0.89,0.2537,9,57,66.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3798,2011-06-12,2,0,6,3,0,0,0,1,0.64,0.5758,0.89,0.2836,8,20,28.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3799,2011-06-12,2,0,6,4,0,0,0,1,0.62,0.5606,0.88,0.1642,8,6,14.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3800,2011-06-12,2,0,6,5,0,0,0,1,0.62,0.5606,0.88,0.2239,5,5,10.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3801,2011-06-12,2,0,6,6,0,0,0,1,0.62,0.5606,0.88,0.1045,5,9,14.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3802,2011-06-12,2,0,6,7,0,0,0,1,0.64,0.5909,0.78,0.1045,7,27,34.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3803,2011-06-12,2,0,6,8,0,0,0,1,0.7,0.6667,0.74,0.0,28,64,92.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3804,2011-06-12,2,0,6,9,0,0,0,1,0.72,0.6818,0.66,0.0,75,107,182.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3805,2011-06-12,2,0,6,10,0,0,0,1,0.76,0.7121,0.58,0.0896,120,191,311.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3806,2011-06-12,2,0,6,11,0,0,0,1,0.78,0.7273,0.55,0.1045,131,236,367.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3807,2011-06-12,2,0,6,12,0,0,0,1,0.82,0.7576,0.46,0.0,176,244,420.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3808,2011-06-12,2,0,6,13,0,0,0,1,0.78,0.7424,0.59,0.2836,109,264,373.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3809,2011-06-12,2,0,6,14,0,0,0,1,0.82,0.7879,0.56,0.2537,96,219,315.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3810,2011-06-12,2,0,6,15,0,0,0,1,0.8,0.7727,0.59,0.2985,142,218,360.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3811,2011-06-12,2,0,6,16,0,0,0,3,0.68,0.6364,0.83,0.2836,115,235,350.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3812,2011-06-12,2,0,6,17,0,0,0,3,0.68,0.6364,0.83,0.2836,94,158,252.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3813,2011-06-12,2,0,6,18,0,0,0,1,0.7,0.6667,0.74,0.1642,69,187,256.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3814,2011-06-12,2,0,6,19,0,0,0,1,0.7,0.6667,0.74,0.1045,67,156,223.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3815,2011-06-12,2,0,6,20,0,0,0,1,0.66,0.6061,0.83,0.1642,62,144,206.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3816,2011-06-12,2,0,6,21,0,0,0,1,0.66,0.6061,0.83,0.1045,39,101,140.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3817,2011-06-12,2,0,6,22,0,0,0,1,0.64,0.5758,0.83,0.1343,31,97,128.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3818,2011-06-12,2,0,6,23,0,0,0,1,0.64,0.5909,0.78,0.194,33,74,107.0,2,0,6,0,0,0,1,0.6925,0.643325,0.747917,0.163567,1467,2993,4460.0,2011-06
3819,2011-06-13,2,0,6,0,0,1,1,1,0.64,0.5909,0.78,0.1343,8,20,28.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3820,2011-06-13,2,0,6,1,0,1,1,1,0.64,0.6061,0.73,0.2239,6,10,16.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3821,2011-06-13,2,0,6,2,0,1,1,1,0.62,0.5909,0.73,0.2836,2,8,10.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3822,2011-06-13,2,0,6,3,0,1,1,1,0.6,0.6061,0.6,0.4775,1,6,7.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3823,2011-06-13,2,0,6,4,0,1,1,1,0.56,0.5303,0.64,0.2985,1,3,4.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3824,2011-06-13,2,0,6,5,0,1,1,1,0.54,0.5152,0.64,0.3881,2,27,29.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3825,2011-06-13,2,0,6,6,0,1,1,1,0.54,0.5152,0.64,0.4179,7,98,105.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3826,2011-06-13,2,0,6,7,0,1,1,1,0.56,0.5303,0.56,0.3582,26,302,328.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3827,2011-06-13,2,0,6,8,0,1,1,1,0.58,0.5455,0.49,0.4478,44,432,476.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3828,2011-06-13,2,0,6,9,0,1,1,1,0.62,0.6212,0.46,0.3582,35,189,224.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3829,2011-06-13,2,0,6,10,0,1,1,1,0.64,0.6212,0.41,0.3284,38,80,118.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3830,2011-06-13,2,0,6,11,0,1,1,1,0.66,0.6212,0.41,0.2985,53,106,159.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3831,2011-06-13,2,0,6,12,0,1,1,1,0.66,0.6212,0.41,0.2836,35,161,196.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3832,2011-06-13,2,0,6,13,0,1,1,1,0.7,0.6364,0.37,0.0,53,174,227.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3833,2011-06-13,2,0,6,14,0,1,1,1,0.7,0.6364,0.34,0.2537,55,145,200.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3834,2011-06-13,2,0,6,15,0,1,1,1,0.7,0.6364,0.37,0.4478,58,127,185.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3835,2011-06-13,2,0,6,16,0,1,1,1,0.7,0.6364,0.37,0.4179,64,262,326.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3836,2011-06-13,2,0,6,17,0,1,1,1,0.7,0.6364,0.39,0.3284,72,529,601.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3837,2011-06-13,2,0,6,18,0,1,1,1,0.7,0.6364,0.37,0.3582,76,510,586.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3838,2011-06-13,2,0,6,19,0,1,1,1,0.66,0.6212,0.39,0.2836,75,348,423.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3839,2011-06-13,2,0,6,20,0,1,1,1,0.64,0.6212,0.44,0.2537,78,253,331.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3840,2011-06-13,2,0,6,21,0,1,1,1,0.64,0.6212,0.41,0.2537,40,178,218.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3841,2011-06-13,2,0,6,22,0,1,1,1,0.62,0.6212,0.46,0.2239,20,114,134.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3842,2011-06-13,2,0,6,23,0,1,1,1,0.62,0.6212,0.46,0.194,14,75,89.0,2,0,6,0,1,1,1,0.635,0.601654,0.494583,0.30535,863,4157,5020.0,2011-06
3843,2011-06-14,2,0,6,0,0,2,1,1,0.6,0.6212,0.49,0.194,13,18,31.0,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891.0,2011-06
3844,2011-06-14,2,0,6,1,0,2,1,1,0.6,0.6212,0.49,0.2537,3,10,13.0,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891.0,2011-06
3845,2011-06-14,2,0,6,2,0,2,1,1,0.6,0.6212,0.49,0.2836,2,8,10.0,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891.0,2011-06
3846,2011-06-14,2,0,6,3,0,2,1,1,0.58,0.5455,0.53,0.3284,1,1,2.0,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891.0,2011-06
3847,2011-06-14,2,0,6,4,0,2,1,1,0.54,0.5152,0.6,0.2537,0,3,3.0,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891.0,2011-06
3848,2011-06-14,2,0,6,5,0,2,1,1,0.54,0.5152,0.56,0.3284,3,23,26.0,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891.0,2011-06
3849,2011-06-14,2,0,6,6,0,2,1,1,0.54,0.5152,0.56,0.2985,6,107,113.0,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891.0,2011-06
3850,2011-06-14,2,0,6,7,0,2,1,1,0.56,0.5303,0.52,0.4179,19,346,365.0,2,0,6,0,2,1,1,0.604167,0.591546,0.507083,0.269283,727,4164,4891.0,2011-06
